,year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,O3_lag1,O3_lag2,NO2_lag1,NO2_lag2,Spike
167841,2024.0,5.0,12.0,13.0,48.89,28.97,16.46,13.97,1.95,-0.53,1.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,184.55,39.4,99.17,150.2,38.05,15.82,1
168315,2024.0,5.0,20.0,12.0,16.44,63.04,21.34,22.69,-0.76,-0.63,-0.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,142.9,13.47,68.4,141.88,32.77,3.25,1
167384,2024.0,4.0,30.0,8.0,0.11,99.24,29.51,6.4,2.07,-1.73,3.12,0.77,1.26,0.62,106.22,28.65,129.0,28.98,4.92,9.0,1
169060,2024.0,5.0,26.0,12.0,9.16,101.05,14.18,21.27,-0.62,0.19,-1.42,0.7943949609652238,1.6021887159533075,0.8251493094438223,168.85,12.15,166.1,86.85,17.9,31.93,1
165528,2024.0,4.0,6.0,6.0,27.95,34.69,15.48,19.39,-2.54,-0.7,-3.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,118.58,7.93,18.95,108.55,16.25,13.75,1
151087,2023.0,11.0,20.0,11.0,37.05,33.55,18.75,19.81,-5.55,-0.02,-1.36,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.1,13.23,73.1,22.23,10.43,22.95,1
21714,2020.0,2.0,8.0,9.0,39.53,22.16,9.33,7.93,0.42,-2.13,0.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.8,20.73,114.65,147.3,27.73,22.93,1
20381,2020.0,1.0,26.0,8.0,6.61,40.28,17.51,10.3,-1.02,-0.25,-0.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.1,18.57,46.48,41.62,26.18,10.88,1
54579,2021.0,3.0,6.0,7.0,152.67,101.21,29.32,11.32,2.8,-2.48,-4.36,0.88,2.67,0.33,109.63,33.27,67.05,81.42,21.07,46.48,1
170582,2024.0,6.0,12.0,12.0,3.9,44.65,24.86,9.65,0.07,-0.88,-0.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,191.05,14.78,189.1,95.05,13.2,38.3,1
47122,2020.0,11.0,29.0,11.0,235.54,54.42,31.14,19.06,0.55,-0.71,-2.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.2,43.1,59.52,126.25,18.57,63.0,1
113930,2022.0,10.0,24.0,10.0,1.14,133.18,11.09,5.55,1.59,-1.11,5.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,126.43,38.6,140.27,37.53,16.77,9.3,1
46312,2020.0,11.0,22.0,8.0,133.1,26.1,11.52,21.98,0.93,1.26,-2.03,2.97,2.37,1.25,114.42,21.17,117.88,130.25,24.25,40.45,1
32339,2020.0,6.0,4.0,8.0,40.57,19.37,26.66,11.88,0.22,0.79,2.63,0.43,2.96,0.14,122.62,20.95,93.82,99.9,20.77,31.0,1
166128,2024.0,4.0,13.0,20.0,6.96,82.4,24.26,11.25,1.86,-0.39,-1.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,179.3,21.25,32.1,62.5,19.1,35.67,1
88697,2022.0,2.0,17.0,9.0,491.29,32.45,27.47,19.65,0.77,0.53,-1.92,1.35,1.07,1.27,132.3,27.55,85.02,90.95,25.07,49.4,1
163145,2024.0,3.0,15.0,9.0,28.97,57.74,27.88,6.34,-2.1,1.2,0.84,1.22,2.0,0.61,119.03,25.02,102.12,86.07,15.43,44.5,1
167970,2024.0,5.0,15.0,6.0,56.7,30.69,25.81,21.25,-2.8,0.79,-0.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,158.1,58.02,85.28,133.05,37.93,44.75,1
75518,2021.0,10.0,8.0,10.0,95.78,12.21,17.39,18.87,1.46,-0.07,0.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.97,0.25,83.03,88.27,9.15,37.67,1
169774,2024.0,6.0,2.0,7.0,26.8,41.18,26.72,8.94,1.5,-0.99,-0.28,0.55,1.9,0.29,132.9,11.65,146.38,139.65,11.92,14.5,1
169033,2024.0,5.0,26.0,8.0,21.33,64.38,13.04,20.7,-0.77,0.8,-1.72,0.9,4.2,0.22,111.6,12.23,114.55,151.8,12.75,8.97,1
93884,2022.0,4.0,16.0,8.0,60.98,86.78,37.29,17.57,-1.99,0.51,-0.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,189.85,29.88,157.62,104.28,20.48,9.93,1
90324,2022.0,3.0,6.0,10.0,20.55,145.54,27.5,8.68,0.21,-2.21,0.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,129.27,36.85,131.65,123.07,17.6,35.75,1
169780,2024.0,6.0,2.0,8.0,23.05,43.45,25.99,9.1,1.31,-1.15,-0.13,0.7943949609652238,1.6021887159533075,0.8251493094438223,131.25,8.32,137.07,117.17,8.8,11.02,1
167625,2024.0,5.0,6.0,11.0,13.59,78.49,14.4,7.18,0.58,-1.91,1.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,170.57,10.73,131.93,94.82,12.4,44.72,1
14615,2019.0,12.0,1.0,11.0,21.98,74.74,28.74,16.48,0.32,-0.96,1.95,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.52,15.05,45.43,110.3,7.7,26.48,1
21705,2020.0,2.0,8.0,8.0,45.61,24.62,9.0,8.38,0.25,-1.48,1.55,0.52,0.65,0.8,136.8,25.68,68.15,100.05,28.88,15.85,1
170399,2024.0,6.0,8.0,6.0,28.28,58.74,6.39,6.37,1.52,-1.05,-0.62,0.7943949609652238,1.6021887159533075,0.8251493094438223,121.02,13.28,136.5,120.67,10.15,11.28,1
10197,2019.0,10.0,16.0,9.0,16.25,40.34,26.97,20.16,2.13,-0.59,2.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.85,15.45,186.03,98.1,19.0,17.02,1
77969,2021.0,10.0,29.0,10.0,144.87,19.49,31.03,5.26,0.55,0.83,-1.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,133.22,15.05,103.82,119.3,6.95,5.58,1
166063,2024.0,4.0,13.0,11.0,0.15,85.55,23.78,14.3,1.04,-0.93,0.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.52,55.95,121.77,92.73,20.1,41.55,1
56708,2021.0,4.0,3.0,7.0,153.42,12.49,31.22,12.2,-4.32,1.61,-1.53,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.68,36.67,101.55,106.38,12.62,31.0,1
10705,2019.0,10.0,23.0,8.0,39.98,53.58,7.4,9.4,1.99,-1.17,2.03,0.7943949609652238,1.6021887159533075,0.8251493094438223,140.2,20.17,121.75,156.52,43.85,18.65,1
26343,2020.0,3.0,24.0,7.0,63.15,32.44,11.55,9.46,-1.16,1.33,1.37,0.15,1.65,0.09,124.3,21.7,68.95,40.98,11.38,10.38,1
168188,2024.0,5.0,18.0,13.0,10.46,61.35,26.52,21.29,-1.28,-0.42,-0.88,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.47,29.05,62.98,104.05,47.58,18.95,1
65851,2021.0,6.0,28.0,11.0,224.44,25.26,36.99,8.79,0.87,0.75,-1.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,145.25,5.9,130.6,127.92,27.5,10.75,1
94780,2022.0,4.0,26.0,5.0,62.2,171.22,18.42,7.38,-0.6,-0.06,0.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.8,24.07,89.97,99.42,18.4,18.63,1
94942,2022.0,4.0,27.0,11.0,53.21,133.12,30.04,7.18,3.31,-0.89,1.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.97,11.0,87.23,74.0,6.8,13.23,1
65875,2021.0,6.0,28.0,15.0,224.66,10.0,37.01,8.36,-0.23,1.12,-1.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,140.1,15.88,95.15,113.83,46.2,22.58,1
30026,2020.0,5.0,9.0,14.0,34.67,60.4,12.18,9.57,-4.05,2.09,1.42,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.17,19.95,82.45,53.33,16.48,9.3,1
95796,2022.0,5.0,6.0,9.0,74.16,80.01,25.12,12.31,1.72,-1.43,-1.18,0.7943949609652238,1.6021887159533075,0.8251493094438223,139.5,41.2,92.15,69.6,26.8,25.25,1
30235,2020.0,5.0,16.0,3.0,100.26,37.07,34.12,13.46,1.88,1.78,0.12,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.43,15.75,4.85,68.28,12.12,26.35,1
121982,2023.0,1.0,16.0,10.0,0.05,141.79,27.48,9.27,1.6,-1.19,0.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,159.32,3.62,42.78,74.62,9.93,55.53,1
166207,2024.0,4.0,15.0,9.0,0.02,166.15,33.22,11.85,0.09,1.57,-4.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,116.8,13.82,155.7,125.48,52.83,12.55,1
76172,2021.0,10.0,13.0,9.0,211.38,16.88,39.31,16.65,1.64,-1.73,-2.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,132.7,6.58,33.55,15.75,6.47,9.98,1
161288,2024.0,2.0,23.0,10.0,47.78,32.81,10.86,20.73,-3.71,0.35,-0.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,132.75,9.5,14.78,115.7,12.33,11.3,1
161948,2024.0,3.0,5.0,11.0,0.0,102.3,22.07,8.38,-0.43,-0.8,1.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,126.07,24.25,109.2,100.43,20.45,33.95,1
42793,2020.0,10.0,7.0,6.0,98.65,15.18,10.35,19.75,-1.04,0.27,-0.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,118.22,27.25,84.22,21.45,39.9,25.57,1
43577,2020.0,10.0,18.0,6.0,185.6,40.81,34.22,12.88,-0.23,-1.33,-1.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.97,21.88,111.9,46.58,25.28,18.43,1
160353,2024.0,2.0,15.0,9.0,41.74,19.56,29.58,14.28,2.92,-0.31,0.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,111.28,25.0,65.95,144.62,10.82,25.2,1
40268,2020.0,9.0,13.0,7.0,45.51,33.29,29.47,7.87,-1.07,0.34,1.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.95,27.8,97.5,119.12,9.03,19.52,1
87691,2022.0,2.0,7.0,11.0,177.58,41.9,16.05,7.61,1.68,-2.03,-1.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.88,62.8,77.35,121.42,68.92,21.38,1
14105,2019.0,11.0,26.0,8.0,21.83,51.6,20.25,19.68,0.78,-1.04,1.62,3.32,1.17,2.85,117.72,54.3,56.75,42.22,32.3,62.03,1
102188,2022.0,7.0,4.0,13.0,203.08,12.68,28.69,18.69,1.8,-1.31,0.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.1,17.68,35.17,132.1,54.8,33.75,1
46027,2020.0,11.0,20.0,7.0,195.36,36.75,22.1,20.38,-1.8,1.35,-2.12,0.4,1.6021887159533075,0.8251493094438223,115.53,21.52,75.45,105.38,52.4,23.35,1
60889,2021.0,5.0,6.0,9.0,151.53,8.8,24.52,7.33,-2.48,-3.25,-0.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.53,15.32,144.35,66.6,17.9,4.17,1
29881,2020.0,5.0,7.0,9.0,81.67,17.47,14.38,7.22,3.0,-1.3,1.35,0.37,2.82,0.13,160.07,15.15,90.9,66.0,10.22,5.75,1
74471,2021.0,9.0,27.0,7.0,222.89,13.98,31.22,10.21,3.96,-0.76,0.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,140.72,13.43,31.8,36.45,13.25,9.58,1
165731,2024.0,4.0,7.0,11.0,0.16,113.69,11.0,20.06,-0.39,0.82,-3.01,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.72,8.72,20.38,108.1,8.85,10.65,1
165134,2024.0,4.0,2.0,6.0,44.84,26.43,27.43,20.85,-2.62,1.63,-0.51,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.55,26.27,51.88,80.17,16.5,43.8,1
49662,2020.0,12.0,28.0,9.0,149.35,14.01,37.71,9.76,-1.79,-0.39,-1.67,0.67,1.94,0.34,112.05,14.38,65.28,81.88,14.97,26.1,1
170452,2024.0,6.0,8.0,14.0,29.15,59.99,8.6,6.36,1.34,-1.06,3.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.28,23.23,106.8,65.65,19.73,41.62,1
43373,2020.0,10.0,15.0,7.0,115.48,10.29,30.23,19.82,0.81,-2.19,-2.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,143.2,41.12,165.23,122.32,17.77,27.7,1
165931,2024.0,4.0,12.0,6.0,39.46,31.99,20.32,14.13,1.89,-0.48,-0.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.58,36.68,97.2,19.52,100.53,77.75,1
167492,2024.0,5.0,1.0,8.0,26.03,56.42,27.66,8.88,2.32,-1.29,-0.47,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.03,7.15,119.5,53.67,11.05,1.85,1
66602,2021.0,7.0,5.0,7.0,230.38,12.84,29.38,19.95,-4.49,1.12,-2.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.47,11.5,117.88,84.25,38.25,11.67,1
90329,2022.0,3.0,6.0,10.0,56.11,102.73,26.83,9.06,1.59,-2.26,0.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.43,19.9,135.4,75.88,34.8,6.38,1
22667,2020.0,2.0,16.0,11.0,31.9,46.02,28.89,7.89,-0.05,1.5,-0.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.17,19.38,91.1,62.33,18.5,11.1,1
168882,2024.0,5.0,25.0,7.0,17.98,54.13,9.73,20.44,-0.47,1.02,-0.44,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.5,13.68,84.3,122.15,11.58,11.08,1
45086,2020.0,11.0,9.0,8.0,148.48,17.45,21.82,7.92,4.49,-3.78,-0.72,0.7943949609652238,1.6021887159533075,0.8251493094438223,158.78,48.58,112.85,54.6,81.95,43.7,1
162081,2024.0,3.0,7.0,11.0,20.02,46.38,13.74,5.0,0.3,-1.38,-0.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,106.4,16.03,125.83,113.05,23.8,20.57,1
5960,2019.0,9.0,3.0,2.0,16.49,57.18,26.42,19.49,-1.6,0.25,1.5,0.7943949609652238,1.6021887159533075,0.8251493094438223,108.57,32.35,10.35,6.3,22.85,32.75,1
165377,2024.0,4.0,4.0,6.0,2.31,70.05,24.15,19.51,0.72,0.93,-2.24,0.7943949609652238,1.6021887159533075,0.8251493094438223,122.92,10.88,107.15,78.75,13.62,20.1,1
59469,2021.0,4.0,26.0,9.0,175.71,18.09,31.15,8.24,0.58,-0.23,-2.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,144.32,8.05,167.05,92.12,20.27,3.17,1
94469,2022.0,4.0,22.0,9.0,44.92,90.2,18.23,7.16,2.66,-0.48,1.73,0.67,1.93,0.34,148.53,16.75,86.8,140.53,4.6,33.47,1
94581,2022.0,4.0,24.0,13.0,54.53,96.45,14.04,6.77,-2.14,0.96,1.12,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.05,25.05,79.65,149.4,14.88,34.7,1
77678,2021.0,10.0,27.0,10.0,135.9,41.68,38.08,7.99,4.05,-2.55,-1.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,157.47,23.85,123.83,82.83,13.88,51.1,1
166199,2024.0,4.0,15.0,7.0,0.01,133.67,34.69,10.96,1.55,0.34,-3.6,0.41,1.15,0.36,114.22,13.03,46.65,77.8,33.77,26.25,1
14865,2019.0,12.0,3.0,9.0,61.19,22.48,27.17,18.4,-0.12,-1.29,0.37,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.57,48.2,154.43,89.62,27.98,21.17,1
2549,2019.0,7.0,31.0,20.0,1.04,126.83,28.84,4.78,-1.09,-1.51,1.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,153.3,32.65,4.0,7.9,24.98,37.3,1
62559,2021.0,5.0,26.0,7.0,110.24,12.96,24.09,21.1,-1.82,1.06,-2.7,0.7943949609652238,1.6021887159533075,0.8251493094438223,179.25,25.38,12.38,77.2,2.72,16.62,1
15644,2019.0,12.0,10.0,7.0,50.95,28.33,14.37,7.36,0.93,-1.92,4.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,141.07,43.22,79.28,52.25,49.0,53.45,1
115950,2022.0,11.0,18.0,7.0,4.15,93.86,28.14,14.77,-2.13,0.25,3.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,160.9,40.02,50.87,83.57,10.22,53.18,1
13016,2019.0,11.0,16.0,6.0,88.48,12.43,26.71,10.85,0.07,-1.13,2.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.95,10.65,66.68,67.4,44.8,49.58,1
114656,2022.0,11.0,2.0,9.0,59.68,45.36,28.81,5.47,1.36,-1.84,3.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,158.5,45.95,81.15,69.6,16.12,55.38,1
97916,2022.0,5.0,26.0,8.0,104.96,44.74,17.58,20.27,0.34,-0.81,-0.89,0.49,1.48,0.33,193.85,16.4,94.02,126.22,8.28,11.7,1
30770,2020.0,5.0,20.0,5.0,104.4,25.15,27.89,18.96,-1.04,-0.18,-0.39,0.7943949609652238,1.6021887159533075,0.8251493094438223,141.07,18.8,82.3,105.35,30.27,24.4,1
64565,2021.0,6.0,14.0,10.0,92.16,24.98,35.48,7.7,-5.22,2.21,-1.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.67,22.7,20.12,85.4,14.68,61.65,1
23609,2020.0,2.0,24.0,10.0,37.06,31.02,16.13,20.25,-2.88,1.38,1.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,118.85,23.22,74.33,52.0,30.7,11.4,1
68118,2021.0,7.0,18.0,7.0,202.42,22.76,33.72,11.27,1.96,-1.58,-2.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.55,31.98,13.43,13.72,11.32,11.68,1
42528,2020.0,10.0,4.0,8.0,86.95,13.84,29.19,10.65,-1.62,-0.5,1.96,0.7,0.11,6.64,127.55,19.5,20.48,105.97,16.62,25.3,1
87833,2022.0,2.0,8.0,10.0,98.6,40.38,20.58,8.17,3.5,-3.08,-0.68,0.7943949609652238,1.6021887159533075,0.8251493094438223,145.38,38.9,87.72,87.57,32.62,19.95,1
168747,2024.0,5.0,24.0,10.0,26.59,43.08,10.72,17.64,-1.08,-1.05,-0.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,127.8,10.68,101.93,68.6,34.05,17.62,1
76957,2021.0,10.0,20.0,10.0,177.4,60.25,28.61,12.57,1.9,-2.48,0.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,118.1,10.98,94.28,115.07,49.08,18.52,1
96978,2022.0,5.0,17.0,10.0,112.98,5.23,31.24,7.43,-3.09,1.31,1.13,0.7943949609652238,1.6021887159533075,0.8251493094438223,130.55,6.3,161.12,172.23,17.93,31.68,1
170561,2024.0,6.0,12.0,8.0,34.4,44.49,20.27,7.02,0.23,-1.16,-1.15,0.51,1.41,0.36,164.78,13.5,105.72,147.2,30.77,8.93,1
45320,2020.0,11.0,11.0,10.0,184.82,7.61,39.31,7.72,0.12,0.16,-1.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,133.45,44.9,68.2,122.9,27.62,22.02,1
44482,2020.0,10.0,27.0,6.0,111.61,27.8,29.9,7.65,2.61,-1.38,-2.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.07,26.12,70.72,51.02,34.68,18.65,1
32207,2020.0,6.0,3.0,9.0,49.81,8.17,29.55,16.74,-1.99,1.41,1.87,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.0,17.32,124.95,32.7,24.55,22.1,1
29540,2020.0,5.0,1.0,11.0,9.52,120.63,33.3,5.75,-2.55,0.64,4.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,140.4,10.0,96.93,32.68,12.9,6.48,1
52413,2021.0,2.0,2.0,7.0,115.9,28.51,31.38,7.9,0.29,-1.3,-0.53,0.7943949609652238,1.48,0.8251493094438223,106.53,87.7,102.38,55.58,114.22,86.38,1
14601,2019.0,12.0,1.0,9.0,2.03,59.73,26.62,16.74,0.59,-0.85,2.02,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.07,25.7,155.03,84.18,20.38,16.38,1
10936,2019.0,10.0,26.0,10.0,33.26,70.46,21.21,6.91,1.73,-0.89,0.87,0.7943949609652238,1.6021887159533075,0.8251493094438223,170.2,26.48,95.67,163.5,9.82,38.12,1
65065,2021.0,6.0,22.0,5.0,163.13,11.0,23.37,8.9,1.35,-1.41,-1.88,0.7943949609652238,1.6021887159533075,0.8251493094438223,112.92,6.92,75.1,79.97,11.07,27.83,1
34291,2020.0,7.0,1.0,14.0,121.44,32.01,29.13,12.97,-0.19,-1.21,1.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,125.48,36.83,100.27,39.4,11.53,11.32,1
30788,2020.0,5.0,20.0,8.0,102.85,49.38,26.24,18.98,-0.24,0.19,0.31,0.59,2.2,0.27,107.78,13.7,80.67,138.93,9.88,17.77,1
168270,2024.0,5.0,20.0,5.0,41.63,32.43,25.37,21.2,2.45,-0.7,0.78,0.7943949609652238,1.6021887159533075,0.8251493094438223,148.48,72.47,79.1,105.5,22.78,41.42,1
54307,2021.0,3.0,4.0,11.0,118.92,34.55,29.25,12.93,1.4,-0.76,-3.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,130.55,38.45,73.2,125.9,45.07,19.47,1
8361,2019.0,10.0,3.0,8.0,23.86,57.0,26.11,15.53,-1.17,0.75,0.43,0.31,1.54,0.2,165.25,15.65,77.8,8.7,23.05,11.62,1
12389,2019.0,11.0,8.0,8.0,14.82,85.09,9.15,9.12,-1.72,2.06,0.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,138.95,21.7,37.6,64.35,150.4,10.4,1
170039,2024.0,6.0,4.0,11.0,19.13,42.97,21.82,9.17,1.04,-1.8,0.37,0.7943949609652238,1.6021887159533075,0.8251493094438223,113.83,20.4,109.72,85.5,21.25,18.5,1
2429,2019.0,7.0,31.0,0.0,12.77,60.84,24.69,5.97,-0.81,1.52,1.5,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.75,14.63,32.15,16.07,12.1,11.28,1
161539,2024.0,2.0,28.0,9.0,100.72,10.41,23.28,15.63,3.22,-1.4,0.4,0.44,1.76,0.25,106.85,16.5,69.8,116.33,7.12,27.08,1
100427,2022.0,6.0,21.0,11.0,137.38,50.52,18.37,10.91,1.98,-2.05,-0.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,161.95,25.85,40.1,38.78,3.72,12.93,1
65868,2021.0,6.0,28.0,14.0,208.83,12.95,37.79,8.87,-0.56,0.3,-2.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.0,35.75,143.2,166.25,17.68,32.73,1
97615,2022.0,5.0,24.0,7.0,163.07,37.58,11.6,20.76,2.21,-0.88,-5.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,120.0,19.65,30.55,50.05,4.6,6.3,1
43595,2020.0,10.0,18.0,9.0,175.06,34.07,33.48,13.07,0.17,0.38,-2.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.58,16.07,91.53,53.45,19.52,8.1,1
163152,2024.0,3.0,15.0,10.0,53.47,41.74,33.48,6.73,-2.91,1.85,0.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.08,21.92,102.58,87.25,14.18,38.1,1
97763,2022.0,5.0,25.0,5.0,90.42,38.84,12.99,19.94,-1.01,-0.08,-3.91,0.7943949609652238,1.6021887159533075,0.8251493094438223,105.5,10.75,22.4,23.3,4.05,2.53,1
97924,2022.0,5.0,26.0,10.0,138.64,17.78,18.17,19.38,1.01,-1.5,-2.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,135.6,8.55,137.13,177.95,17.85,15.4,1
11511,2019.0,11.0,1.0,7.0,32.84,30.34,26.2,8.64,1.74,-0.75,2.16,0.7943949609652238,1.6021887159533075,0.8251493094438223,167.0,76.92,84.15,19.83,39.5,73.33,1
80690,2021.0,11.0,26.0,10.0,129.76,4.73,36.06,15.87,3.39,-3.19,-2.2,0.7943949609652238,1.6021887159533075,0.8251493094438223,166.03,37.35,126.88,94.33,26.5,15.43,1
28622,2020.0,4.0,22.0,6.0,54.7,24.04,11.24,5.82,2.14,-0.32,2.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,114.98,8.82,111.03,89.22,6.65,7.62,1
114071,2022.0,10.0,25.0,11.0,20.15,73.98,21.19,4.85,0.77,-0.86,1.44,0.7943949609652238,1.6021887159533075,0.8251493094438223,115.7,13.05,28.95,72.97,7.6,6.08,1
39912,2020.0,9.0,6.0,8.0,41.7,58.97,18.4,12.77,1.4,-1.24,2.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,119.93,15.25,10.5,74.92,12.45,25.07,1
62713,2021.0,5.0,27.0,12.0,134.38,20.44,29.62,20.14,-1.76,2.1,-1.47,0.7943949609652238,1.6021887159533075,0.8251493094438223,170.2,9.8,123.9,142.7,19.75,10.3,1
169329,2024.0,5.0,30.0,5.0,24.36,45.79,26.27,10.36,-0.07,-2.01,1.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,143.22,17.9,78.93,116.8,17.3,17.25,1
93778,2022.0,4.0,15.0,8.0,49.82,62.33,34.09,19.56,0.15,-0.73,0.61,0.7943949609652238,1.6021887159533075,0.8251493094438223,166.28,23.15,100.78,97.08,6.55,10.38,1
92268,2022.0,3.0,27.0,6.0,123.76,32.24,21.69,4.92,2.0,-1.5,1.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,109.7,47.33,100.6,79.15,11.2,55.42,1
24696,2020.0,3.0,8.0,8.0,16.99,82.07,11.14,10.16,-1.9,-0.93,1.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,136.07,27.57,92.43,33.35,26.67,23.77,1
150805,2023.0,11.0,16.0,10.0,48.46,41.04,27.41,22.07,-0.26,1.45,0.39,0.7943949609652238,1.6021887159533075,0.8251493094438223,149.85,21.62,82.75,59.7,43.8,26.08,1
163623,2024.0,3.0,21.0,10.0,22.54,57.42,16.12,7.24,2.1,-0.33,-0.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,117.4,32.6,132.03,76.05,41.12,26.55,1
65712,2021.0,6.0,27.0,13.0,267.73,12.71,38.22,13.28,-0.58,0.99,-1.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.25,30.77,25.5,42.75,8.05,16.6,1
90928,2022.0,3.0,13.0,10.0,27.03,116.43,33.27,8.3,-1.51,-0.45,0.57,0.7943949609652238,1.6021887159533075,0.8251493094438223,110.0,35.8,88.4,54.45,23.2,21.07,1
124769,2023.0,2.0,19.0,10.0,56.49,37.7,19.72,21.72,1.21,0.74,0.72,0.7943949609652238,1.6021887159533075,0.8251493094438223,185.25,31.07,43.17,79.75,17.95,26.15,1
168047,2024.0,5.0,17.0,5.0,73.99,11.56,25.6,19.76,-2.85,1.13,-1.23,0.7943949609652238,1.6021887159533075,0.8251493094438223,164.4,45.2,83.03,106.1,67.68,54.68,1
92429,2022.0,3.0,28.0,8.0,141.49,52.44,29.1,14.29,-0.06,0.6,0.03,0.38,1.46,0.26,143.82,13.65,119.35,77.4,44.58,15.7,1
14719,2019.0,12.0,2.0,6.0,46.43,13.23,25.71,17.41,1.55,-1.89,0.5,0.7943949609652238,1.6021887159533075,0.8251493094438223,107.88,44.15,59.47,71.15,32.65,23.98,1
